year	component	sector	category	emission	value	unit
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in inventories	CO2	130.96621690018455	kt
2012	domestic_footprint	Food, beverages & tobacco	Changes in inventories	CO2	191.8588585658207	kt
2012	domestic_footprint	Other manufacturing & recycl.	Changes in inventories	CO2	0.0	kt
2012	domestic_footprint	Mining & quarrying	Changes in inventories	CO2	689.3280372170193	kt
2012	domestic_footprint	Transport equipment	Changes in inventories	CO2	1.6226024959649188	kt
2012	domestic_footprint	Wood, paper & publishing	Changes in inventories	CO2	0.0	kt
2012	domestic_footprint	Textiles & wearing apparel	Changes in inventories	CO2	0.0	kt
2012	domestic_footprint	Wholesale, retail , Hospitality	Changes in inventories	GHG	0.1616276104454524	Mt
2012	domestic_footprint	Business Services	Changes in inventories	GHG	0.3363456795615895	Mt
2012	domestic_footprint	Transport	Changes in inventories	GHG	0.746402550928099	Mt
2012	domestic_footprint	Metal & metal products	Changes in inventories	GHG	0.0	Mt
2012	domestic_footprint	Petroleum, chem & non-met	Changes in inventories	GHG	1.3035332223756475	Mt
2012	domestic_footprint	Electrical & machinery	Changes in inventories	GHG	0.032946963102485696	Mt
2012	domestic_footprint	Construction	Changes in inventories	GHG	0.5308301705455363	Mt
2012	domestic_footprint	Recreation; other services	Changes in inventories	GHG	0.0024392620751078	Mt
2012	domestic_footprint	Public services	Changes in inventories	GHG	0.0010375316036238	Mt
2012	domestic_footprint	Electricity, gas & water	Changes in inventories	GHG	0.000768448357982	Mt
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in inventories	GHG	0.1906920608946135	Mt
2012	domestic_footprint	Food, beverages & tobacco	Changes in inventories	GHG	0.597627019109929	Mt
2012	domestic_footprint	Other manufacturing & recycl.	Changes in inventories	GHG	0.0	Mt
2012	domestic_footprint	Mining & quarrying	Changes in inventories	GHG	0.7271052034485009	Mt
2012	domestic_footprint	Transport equipment	Changes in inventories	GHG	0.0017676085802274	Mt
2012	domestic_footprint	Wood, paper & publishing	Changes in inventories	GHG	0.0	Mt
2012	domestic_footprint	Textiles & wearing apparel	Changes in inventories	GHG	0.0	Mt
2012	domestic_footprint	Wholesale, retail , Hospitality	Changes in inventories	HFC	4670.721066066473	t
2012	domestic_footprint	Business Services	Changes in inventories	HFC	10831.669864048705	t
2012	domestic_footprint	Transport	Changes in inventories	HFC	2678.260100606738	t
2012	domestic_footprint	Metal & metal products	Changes in inventories	HFC	0.0	t
2012	domestic_footprint	Petroleum, chem & non-met	Changes in inventories	HFC	3313.840591971526	t
2012	domestic_footprint	Electrical & machinery	Changes in inventories	HFC	652.6989207372437	t
2012	domestic_footprint	Construction	Changes in inventories	HFC	6791.168690636932	t
2012	domestic_footprint	Recreation; other services	Changes in inventories	HFC	133.51046313501053	t
2012	domestic_footprint	Public services	Changes in inventories	HFC	68.12437821528938	t
2012	domestic_footprint	Electricity, gas & water	Changes in inventories	HFC	16.20526799234005	t
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in inventories	HFC	5928.300734042635	t
2012	domestic_footprint	Food, beverages & tobacco	Changes in inventories	HFC	12858.812880543745	t
2012	domestic_footprint	Other manufacturing & recycl.	Changes in inventories	HFC	0.0	t
2012	domestic_footprint	Mining & quarrying	Changes in inventories	HFC	1681.5510885964352	t
2012	domestic_footprint	Transport equipment	Changes in inventories	HFC	18.994275905908214	t
2012	domestic_footprint	Wood, paper & publishing	Changes in inventories	HFC	0.0	t
2012	domestic_footprint	Textiles & wearing apparel	Changes in inventories	HFC	0.0	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Changes in inventories	N2O	16.401792683188532	t
2012	domestic_footprint	Business Services	Changes in inventories	N2O	29.380999190120615	t
2012	domestic_footprint	Transport	Changes in inventories	N2O	23.462826536575445	t
2012	domestic_footprint	Metal & metal products	Changes in inventories	N2O	0.0	t
2012	domestic_footprint	Petroleum, chem & non-met	Changes in inventories	N2O	268.83502123945243	t
2012	domestic_footprint	Electrical & machinery	Changes in inventories	N2O	3.030817094476174	t
2012	domestic_footprint	Construction	Changes in inventories	N2O	37.53641120870381	t
2012	domestic_footprint	Recreation; other services	Changes in inventories	N2O	0.2565951693059193	t
2012	domestic_footprint	Public services	Changes in inventories	N2O	0.11911560702735091	t
2012	domestic_footprint	Electricity, gas & water	Changes in inventories	N2O	0.0675081514129516	t
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in inventories	N2O	67.76735465415842	t
2012	domestic_footprint	Food, beverages & tobacco	Changes in inventories	N2O	505.8637572459885	t
2012	domestic_footprint	Other manufacturing & recycl.	Changes in inventories	N2O	0.0	t
2012	domestic_footprint	Mining & quarrying	Changes in inventories	N2O	8.771423615097074	t
2012	domestic_footprint	Transport equipment	Changes in inventories	N2O	0.0939074481604441	t
2012	domestic_footprint	Wood, paper & publishing	Changes in inventories	N2O	0.0	t
2012	domestic_footprint	Textiles & wearing apparel	Changes in inventories	N2O	0.0	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Changes in inventories	PFC	82.13119248180654	t
2012	domestic_footprint	Business Services	Changes in inventories	PFC	196.29171985697243	t
2012	domestic_footprint	Transport	Changes in inventories	PFC	343.9629667061924	t
2012	domestic_footprint	Metal & metal products	Changes in inventories	PFC	0.0	t
2012	domestic_footprint	Petroleum, chem & non-met	Changes in inventories	PFC	161.93325480424602	t
2012	domestic_footprint	Electrical & machinery	Changes in inventories	PFC	233.35147212741774	t
2012	domestic_footprint	Construction	Changes in inventories	PFC	426.341493360888	t
2012	domestic_footprint	Recreation; other services	Changes in inventories	PFC	2.086838243669313	t
2012	domestic_footprint	Public services	Changes in inventories	PFC	0.4971901872570273	t
2012	domestic_footprint	Electricity, gas & water	Changes in inventories	PFC	0.5892494704033726	t
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in inventories	PFC	28.936464533254437	t
2012	domestic_footprint	Food, beverages & tobacco	Changes in inventories	PFC	77.27354435720356	t
2012	domestic_footprint	Other manufacturing & recycl.	Changes in inventories	PFC	0.0	t
2012	domestic_footprint	Mining & quarrying	Changes in inventories	PFC	132.1982571536894	t
2012	domestic_footprint	Transport equipment	Changes in inventories	PFC	22.34510775382831	t
2012	domestic_footprint	Wood, paper & publishing	Changes in inventories	PFC	0.0	t
2012	domestic_footprint	Textiles & wearing apparel	Changes in inventories	PFC	0.0	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Changes in inventories	SF6_NF3	145.072547662462	t
2012	domestic_footprint	Business Services	Changes in inventories	SF6_NF3	2299.568730910884	t
2012	domestic_footprint	Transport	Changes in inventories	SF6_NF3	60.61312578574861	t
2012	domestic_footprint	Metal & metal products	Changes in inventories	SF6_NF3	0.0	t
2012	domestic_footprint	Petroleum, chem & non-met	Changes in inventories	SF6_NF3	426.2751456171683	t
2012	domestic_footprint	Electrical & machinery	Changes in inventories	SF6_NF3	50.14057885420271	t
2012	domestic_footprint	Construction	Changes in inventories	SF6_NF3	243.64385040721052	t
2012	domestic_footprint	Recreation; other services	Changes in inventories	SF6_NF3	5.550397718739707	t
2012	domestic_footprint	Public services	Changes in inventories	SF6_NF3	3.404553261861549	t
2012	domestic_footprint	Electricity, gas & water	Changes in inventories	SF6_NF3	3.067880357878184	t
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in inventories	SF6_NF3	78.24505481796368	t
2012	domestic_footprint	Food, beverages & tobacco	Changes in inventories	SF6_NF3	222.6198931646764	t
2012	domestic_footprint	Other manufacturing & recycl.	Changes in inventories	SF6_NF3	0.0	t
2012	domestic_footprint	Mining & quarrying	Changes in inventories	SF6_NF3	106.84449239742013	t
2012	domestic_footprint	Transport equipment	Changes in inventories	SF6_NF3	3.023961031370677	t
2012	domestic_footprint	Wood, paper & publishing	Changes in inventories	SF6_NF3	0.0	t
2012	domestic_footprint	Textiles & wearing apparel	Changes in inventories	SF6_NF3	0.0	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	Biomass CO2	70.1914774074235	kt
2012	domestic_footprint	Business Services	Exports fob (2)	Biomass CO2	32.31286299120983	kt
2012	domestic_footprint	Transport	Exports fob (2)	Biomass CO2	61.54240501665805	kt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	Biomass CO2	70.99826383659885	kt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	Biomass CO2	86.84855052386091	kt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	Biomass CO2	18.87578414193712	kt
2012	domestic_footprint	Construction	Exports fob (2)	Biomass CO2	1.439262199191703	kt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	Biomass CO2	0.8832181254494634	kt
2012	domestic_footprint	Public services	Exports fob (2)	Biomass CO2	0.7534807756923432	kt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	Biomass CO2	75.92069150303733	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	Biomass CO2	28.726891141314262	kt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	Biomass CO2	37.88125553099539	kt
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	Biomass CO2	8.126065079846438	kt
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	Biomass CO2	82.09109699236578	kt
2012	domestic_footprint	Transport equipment	Exports fob (2)	Biomass CO2	5.4071053056208775	kt
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	Biomass CO2	777.6945544746462	kt
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	Biomass CO2	0.7446160448748014	kt
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	CH4	3639.683082926958	t
2012	domestic_footprint	Business Services	Exports fob (2)	CH4	1166.8660122414656	t
2012	domestic_footprint	Transport	Exports fob (2)	CH4	5229.641580197138	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	CH4	883.0641144685243	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	CH4	5556.926899630514	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	CH4	668.1166628175811	t
2012	domestic_footprint	Construction	Exports fob (2)	CH4	41.74740820550087	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	CH4	32.285342138034345	t
2012	domestic_footprint	Public services	Exports fob (2)	CH4	28.65955192872132	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	CH4	5270.882428861038	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	CH4	4825.636882142301	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	CH4	20597.54724779064	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	CH4	153.39600710736238	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	CH4	22523.35672350027	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	CH4	198.53122006837742	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	CH4	3091.0806970235362	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	CH4	54.19589320028559	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	CO2	432.3230580118076	kt
2012	domestic_footprint	Business Services	Exports fob (2)	CO2	214.5070392398332	kt
2012	domestic_footprint	Transport	Exports fob (2)	CO2	13382.596336691202	kt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	CO2	3564.266792806289	kt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	CO2	3391.7243359423087	kt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	CO2	203.70808526142238	kt
2012	domestic_footprint	Construction	Exports fob (2)	CO2	14.345280037884027	kt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	CO2	5.775625668013659	kt
2012	domestic_footprint	Public services	Exports fob (2)	CO2	5.340606819151379	kt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	CO2	193.54758590043673	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	CO2	412.4569262911968	kt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	CO2	427.9583619710226	kt
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	CO2	41.46863802577782	kt
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	CO2	12964.49941196583	kt
2012	domestic_footprint	Transport equipment	Exports fob (2)	CO2	71.6421503172792	kt
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	CO2	186.69341572098287	kt
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	CO2	5.654403309471408	kt
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	GHG	0.6167308598594542	Mt
2012	domestic_footprint	Business Services	Exports fob (2)	GHG	0.2626065656406156	Mt
2012	domestic_footprint	Transport	Exports fob (2)	GHG	13.685380770380382	Mt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	GHG	3.7683304542932614	Mt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	GHG	3.760603120804813	Mt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	GHG	0.23575654527606152	Mt
2012	domestic_footprint	Construction	Exports fob (2)	GHG	0.0160402388690043	Mt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	GHG	0.0075858768145347	Mt
2012	domestic_footprint	Public services	Exports fob (2)	GHG	0.00675717664366356	Mt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	GHG	0.3927845703244476	Mt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	GHG	0.6350705036323882	Mt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	GHG	1.333060574214598	Mt
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	GHG	0.048181856681406496	Mt
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	GHG	13.674991402645716	Mt
2012	domestic_footprint	Transport equipment	Exports fob (2)	GHG	0.080302935631895	Mt
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	GHG	0.2834984988050887	Mt
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	GHG	0.007982135573664	Mt
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	HFC	46279.392313113894	t
2012	domestic_footprint	Business Services	Exports fob (2)	HFC	8014.825490226605	t
2012	domestic_footprint	Transport	Exports fob (2)	HFC	42223.232836866955	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	HFC	9141.973151645629	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	HFC	9698.762498335098	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	HFC	4973.673615152262	t
2012	domestic_footprint	Construction	Exports fob (2)	HFC	205.2105815416824	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	HFC	675.6462417822795	t
2012	domestic_footprint	Public services	Exports fob (2)	HFC	319.83300203514824	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	HFC	40773.14453935364	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	HFC	18586.54348075152	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	HFC	28682.733434283786	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	HFC	921.6439703375438	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	HFC	31625.680260029232	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	HFC	1070.7521113985667	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	HFC	3826.7101101048074	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	HFC	125.46315183267852	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	N2O	132.6260554213044	t
2012	domestic_footprint	Business Services	Exports fob (2)	N2O	25.01381096907758	t
2012	domestic_footprint	Transport	Exports fob (2)	N2O	422.97198876321914	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	N2O	30.205114975412208	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	N2O	761.3969174061989	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	N2O	22.32395219434016	t
2012	domestic_footprint	Construction	Exports fob (2)	N2O	1.134247892228899	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	N2O	0.7852223517987027	t
2012	domestic_footprint	Public services	Exports fob (2)	N2O	1.041516476578857	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	N2O	26.609081129091408	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	N2O	258.7598208769458	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	N2O	1128.3744026717943	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	N2O	4.634803726599563	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	N2O	164.9680705852792	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	N2O	5.734546461680151	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	N2O	22.405937587565468	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	N2O	2.44398023836886	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	PFC	288.3688868666149	t
2012	domestic_footprint	Business Services	Exports fob (2)	PFC	182.65912297900314	t
2012	domestic_footprint	Transport	Exports fob (2)	PFC	1516.2230347991651	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	PFC	158740.44260174668	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	PFC	565.1852666756212	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	PFC	1625.1597114094607	t
2012	domestic_footprint	Construction	Exports fob (2)	PFC	12.882876243165684	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	PFC	6.7449277073254095	t
2012	domestic_footprint	Public services	Exports fob (2)	PFC	4.616306976218123	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	PFC	20.222509779783596	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	PFC	90.31604850496834	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	PFC	172.36555931796488	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	PFC	190.21017295396985	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	PFC	2486.311501344513	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	PFC	375.0788133338109	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	PFC	67.845740838061	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	PFC	25.681603583717497	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	SF6_NF3	783.0096390656665	t
2012	domestic_footprint	Business Services	Exports fob (2)	SF6_NF3	601.1335380108297	t
2012	domestic_footprint	Transport	Exports fob (2)	SF6_NF3	527.4365497444517	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	SF6_NF3	3451.0950599780435	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	SF6_NF3	1250.700795195922	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	SF6_NF3	826.5127976850408	t
2012	domestic_footprint	Construction	Exports fob (2)	SF6_NF3	7.362252140791555	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	SF6_NF3	15.786473939953531	t
2012	domestic_footprint	Public services	Exports fob (2)	SF6_NF3	13.651195203300698	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	SF6_NF3	3807.502867559162	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	SF6_NF3	247.53257955975914	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	SF6_NF3	496.573603810085	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	SF6_NF3	78.05332578217188	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	SF6_NF3	2009.4719553994385	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	SF6_NF3	136.42541562365778	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	SF6_NF3	422.69425579937297	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	SF6_NF3	11.447736000470703	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Final consumption expenditure by government	Biomass CO2	6.014842805720353	kt
2012	domestic_footprint	Business Services	Final consumption expenditure by government	Biomass CO2	0.4012128160516813	kt
2012	domestic_footprint	Transport	Final consumption expenditure by government	Biomass CO2	9.682031786114749	kt
2012	domestic_footprint	Metal & metal products	Final consumption expenditure by government	Biomass CO2	0.0089531398949317	kt
2012	domestic_footprint	Petroleum, chem & non-met	Final consumption expenditure by government	Biomass CO2	0.5410987031193455	kt
2012	domestic_footprint	Electrical & machinery	Final consumption expenditure by government	Biomass CO2	0.0133781436217793	kt
2012	domestic_footprint	Construction	Final consumption expenditure by government	Biomass CO2	0.1859659717389931	kt
2012	domestic_footprint	Recreation; other services	Final consumption expenditure by government	Biomass CO2	5.1078591946764895	kt
2012	domestic_footprint	Public services	Final consumption expenditure by government	Biomass CO2	245.9072919700636	kt
2012	domestic_footprint	Electricity, gas & water	Final consumption expenditure by government	Biomass CO2	0.6527302747796694	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Final consumption expenditure by government	Biomass CO2	0.0	kt
2012	domestic_footprint	Food, beverages & tobacco	Final consumption expenditure by government	Biomass CO2	0.0562633766830024	kt
2012	domestic_footprint	Other manufacturing & recycl.	Final consumption expenditure by government	Biomass CO2	0.5092129163258095	kt
2012	domestic_footprint	Mining & quarrying	Final consumption expenditure by government	Biomass CO2	0.0023365185819364	kt
2012	domestic_footprint	Transport equipment	Final consumption expenditure by government	Biomass CO2	0.0303387872366162	kt
2012	domestic_footprint	Wood, paper & publishing	Final consumption expenditure by government	Biomass CO2	0.224271936251464	kt
2012	domestic_footprint	Textiles & wearing apparel	Final consumption expenditure by government	Biomass CO2	0.0045893754465776	kt
2012	domestic_footprint	Wholesale, retail , Hospitality	Final consumption expenditure by government	CH4	135.3767544057	t
2012	domestic_footprint	Business Services	Final consumption expenditure by government	CH4	19.87360066958038	t
2012	domestic_footprint	Transport	Final consumption expenditure by government	CH4	114.48310621363292	t
2012	domestic_footprint	Metal & metal products	Final consumption expenditure by government	CH4	0.2740539356195964	t
2012	domestic_footprint	Petroleum, chem & non-met	Final consumption expenditure by government	CH4	29.131144119392886	t
2012	domestic_footprint	Electrical & machinery	Final consumption expenditure by government	CH4	0.4822568409701561	t
2012	domestic_footprint	Construction	Final consumption expenditure by government	CH4	5.394150793983514	t
2012	domestic_footprint	Recreation; other services	Final consumption expenditure by government	CH4	183.4441283411297	t
2012	domestic_footprint	Public services	Final consumption expenditure by government	CH4	6525.3560782840495	t
2012	domestic_footprint	Electricity, gas & water	Final consumption expenditure by government	CH4	246.9061370197065	t
2012	domestic_footprint	Agriculture, forestry & fishing	Final consumption expenditure by government	CH4	0.0	t
2012	domestic_footprint	Food, beverages & tobacco	Final consumption expenditure by government	CH4	30.59263858348504	t
2012	domestic_footprint	Other manufacturing & recycl.	Final consumption expenditure by government	CH4	6.814894180522669	t
2012	domestic_footprint	Mining & quarrying	Final consumption expenditure by government	CH4	0.6410712420731257	t
2012	domestic_footprint	Transport equipment	Final consumption expenditure by government	CH4	0.8382140763684737	t
2012	domestic_footprint	Wood, paper & publishing	Final consumption expenditure by government	CH4	2.1545410097075894	t
2012	domestic_footprint	Textiles & wearing apparel	Final consumption expenditure by government	CH4	0.334031617060512	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Final consumption expenditure by government	CO2	33.15971474100424	kt
2012	domestic_footprint	Business Services	Final consumption expenditure by government	CO2	2.5952620828470137	kt
2012	domestic_footprint	Transport	Final consumption expenditure by government	CO2	201.49265940670335	kt
2012	domestic_footprint	Metal & metal products	Final consumption expenditure by government	CO2	0.1320352756685865	kt
2012	domestic_footprint	Petroleum, chem & non-met	Final consumption expenditure by government	CO2	18.87071008663291	kt
2012	domestic_footprint	Electrical & machinery	Final consumption expenditure by government	CO2	0.1546507583170646	kt
2012	domestic_footprint	Construction	Final consumption expenditure by government	CO2	1.8535426995937891	kt
