year	component	sector	category	emission	value	unit
2012	domestic_footprint	Electricity, gas & water	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Food, beverages & tobacco	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Other manufacturing & recycl.	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Mining & quarrying	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Transport equipment	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Wood, paper & publishing	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Textiles & wearing apparel	Changes in valuables	CO2	0.0	kt
2012	domestic_footprint	Wholesale, retail & hospitality	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Business Services	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Transport	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Metal & metal products	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Petroleum, chem & non-met	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Electrical & machinery	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Construction	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Recreation; other services	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Public services	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Electricity, gas & water	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Food, beverages & tobacco	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Other manufacturing & recycl.	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Mining & quarrying	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Transport equipment	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Wood, paper & publishing	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Textiles & wearing apparel	Changes in valuables	GHG	0.0	Mt
2012	domestic_footprint	Wholesale, retail & hospitality	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Business Services	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Transport	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Metal & metal products	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Petroleum, chem & non-met	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Electrical & machinery	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Construction	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Recreation; other services	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Public services	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Electricity, gas & water	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Food, beverages & tobacco	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Other manufacturing & recycl.	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Mining & quarrying	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Transport equipment	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Wood, paper & publishing	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Textiles & wearing apparel	Changes in valuables	HFC	0.0	t CO2-eq
2012	domestic_footprint	Wholesale, retail & hospitality	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Business Services	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Transport	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Metal & metal products	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Petroleum, chem & non-met	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Electrical & machinery	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Construction	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Recreation; other services	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Public services	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Electricity, gas & water	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Food, beverages & tobacco	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Other manufacturing & recycl.	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Mining & quarrying	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Transport equipment	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Wood, paper & publishing	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Textiles & wearing apparel	Changes in valuables	N2O	0.0	t
2012	domestic_footprint	Wholesale, retail & hospitality	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Business Services	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Transport	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Metal & metal products	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Petroleum, chem & non-met	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Electrical & machinery	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Construction	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Recreation; other services	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Public services	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Electricity, gas & water	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Food, beverages & tobacco	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Other manufacturing & recycl.	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Mining & quarrying	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Transport equipment	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Wood, paper & publishing	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Textiles & wearing apparel	Changes in valuables	PFC	0.0	t CO2-eq
2012	domestic_footprint	Wholesale, retail & hospitality	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Business Services	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Transport	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Metal & metal products	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Petroleum, chem & non-met	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Electrical & machinery	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Construction	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Recreation; other services	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Public services	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Electricity, gas & water	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Agriculture, forestry & fishing	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Food, beverages & tobacco	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Other manufacturing & recycl.	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Mining & quarrying	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Transport equipment	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Wood, paper & publishing	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Textiles & wearing apparel	Changes in valuables	SF6_NF3	0.0	t CO2-eq
2012	domestic_footprint	Wholesale, retail & hospitality	Exports fob (2)	Biomass CO2	70.19147740742349	kt
2012	domestic_footprint	Business Services	Exports fob (2)	Biomass CO2	32.31286299120983	kt
2012	domestic_footprint	Transport	Exports fob (2)	Biomass CO2	61.54240501665806	kt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	Biomass CO2	70.99826383659882	kt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	Biomass CO2	86.84855052386091	kt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	Biomass CO2	18.875784141937118	kt
2012	domestic_footprint	Construction	Exports fob (2)	Biomass CO2	1.4392621991917034	kt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	Biomass CO2	0.8832181254494634	kt
2012	domestic_footprint	Public services	Exports fob (2)	Biomass CO2	0.7534807756923432	kt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	Biomass CO2	75.92069150303736	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	Biomass CO2	28.726891141314255	kt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	Biomass CO2	37.8812555309954	kt
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	Biomass CO2	8.126065079846438	kt
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	Biomass CO2	82.09109699236578	kt
2012	domestic_footprint	Transport equipment	Exports fob (2)	Biomass CO2	5.407105305620877	kt
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	Biomass CO2	777.6945544746465	kt
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	Biomass CO2	0.7446160448748014	kt
2012	domestic_footprint	Wholesale, retail & hospitality	Exports fob (2)	CH4	3639.683082926957	t
2012	domestic_footprint	Business Services	Exports fob (2)	CH4	1166.8660122414658	t
2012	domestic_footprint	Transport	Exports fob (2)	CH4	5229.641580197139	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	CH4	883.0641144685242	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	CH4	5556.926899630515	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	CH4	668.1166628175811	t
2012	domestic_footprint	Construction	Exports fob (2)	CH4	41.74740820550088	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	CH4	32.28534213803435	t
2012	domestic_footprint	Public services	Exports fob (2)	CH4	28.65955192872132	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	CH4	5270.8824288610385	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	CH4	4825.636882142301	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	CH4	20597.547247790637	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	CH4	153.39600710736238	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	CH4	22523.35672350027	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	CH4	198.53122006837742	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	CH4	3091.0806970235367	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	CH4	54.19589320028559	t
2012	domestic_footprint	Wholesale, retail & hospitality	Exports fob (2)	CO2	432.32305801180746	kt
2012	domestic_footprint	Business Services	Exports fob (2)	CO2	214.50703923983323	kt
2012	domestic_footprint	Transport	Exports fob (2)	CO2	13382.596336691206	kt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	CO2	3564.266792806289	kt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	CO2	3391.724335942309	kt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	CO2	203.70808526142235	kt
2012	domestic_footprint	Construction	Exports fob (2)	CO2	14.345280037884033	kt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	CO2	5.775625668013659	kt
2012	domestic_footprint	Public services	Exports fob (2)	CO2	5.340606819151379	kt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	CO2	193.54758590043684	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	CO2	412.4569262911968	kt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	CO2	427.9583619710226	kt
