year	component	sector	category	emission	value	unit
2012	domestic_footprint	Other manufacturing & recycl.	Changes in inventories	SF6_NF3	0.0	t
2012	domestic_footprint	Mining & quarrying	Changes in inventories	SF6_NF3	106.84449239742013	t
2012	domestic_footprint	Transport equipment	Changes in inventories	SF6_NF3	3.023961031370677	t
2012	domestic_footprint	Wood, paper & publishing	Changes in inventories	SF6_NF3	0.0	t
2012	domestic_footprint	Textiles & wearing apparel	Changes in inventories	SF6_NF3	0.0	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	Biomass CO2	70.19147740742349	kt
2012	domestic_footprint	Business Services	Exports fob (2)	Biomass CO2	32.31286299120983	kt
2012	domestic_footprint	Transport	Exports fob (2)	Biomass CO2	61.54240501665804	kt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	Biomass CO2	70.99826383659885	kt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	Biomass CO2	86.84855052386091	kt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	Biomass CO2	18.875784141937118	kt
2012	domestic_footprint	Construction	Exports fob (2)	Biomass CO2	1.439262199191703	kt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	Biomass CO2	0.8832181254494633	kt
2012	domestic_footprint	Public services	Exports fob (2)	Biomass CO2	0.7534807756923432	kt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	Biomass CO2	75.92069150303732	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	Biomass CO2	28.72689114131426	kt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	Biomass CO2	37.8812555309954	kt
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	Biomass CO2	8.126065079846438	kt
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	Biomass CO2	82.09109699236578	kt
2012	domestic_footprint	Transport equipment	Exports fob (2)	Biomass CO2	5.4071053056208775	kt
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	Biomass CO2	777.6945544746461	kt
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	Biomass CO2	0.7446160448748014	kt
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	CH4	3639.6830829269575	t
2012	domestic_footprint	Business Services	Exports fob (2)	CH4	1166.8660122414658	t
2012	domestic_footprint	Transport	Exports fob (2)	CH4	5229.641580197138	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	CH4	883.0641144685243	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	CH4	5556.926899630516	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	CH4	668.1166628175812	t
2012	domestic_footprint	Construction	Exports fob (2)	CH4	41.74740820550087	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	CH4	32.28534213803436	t
2012	domestic_footprint	Public services	Exports fob (2)	CH4	28.65955192872132	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	CH4	5270.8824288610385	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	CH4	4825.636882142301	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	CH4	20597.547247790637	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	CH4	153.3960071073624	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	CH4	22523.356723500277	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	CH4	198.53122006837748	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	CH4	3091.0806970235353	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	CH4	54.19589320028561	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	CO2	432.3230580118076	kt
2012	domestic_footprint	Business Services	Exports fob (2)	CO2	214.5070392398332	kt
2012	domestic_footprint	Transport	Exports fob (2)	CO2	13382.596336691202	kt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	CO2	3564.266792806289	kt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	CO2	3391.724335942309	kt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	CO2	203.70808526142238	kt
2012	domestic_footprint	Construction	Exports fob (2)	CO2	14.345280037884027	kt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	CO2	5.77562566801366	kt
2012	domestic_footprint	Public services	Exports fob (2)	CO2	5.340606819151379	kt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	CO2	193.54758590043673	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	CO2	412.45692629119685	kt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	CO2	427.9583619710226	kt
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	CO2	41.46863802577782	kt
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	CO2	12964.499411965831	kt
2012	domestic_footprint	Transport equipment	Exports fob (2)	CO2	71.64215031727919	kt
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	CO2	186.69341572098284	kt
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	CO2	5.654403309471409	kt
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	GHG	0.6167308598594542	Mt
2012	domestic_footprint	Business Services	Exports fob (2)	GHG	0.2626065656406156	Mt
2012	domestic_footprint	Transport	Exports fob (2)	GHG	13.685380770380382	Mt
2012	domestic_footprint	Metal & metal products	Exports fob (2)	GHG	3.7683304542932614	Mt
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	GHG	3.7606031208048134	Mt
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	GHG	0.23575654527606152	Mt
2012	domestic_footprint	Construction	Exports fob (2)	GHG	0.0160402388690043	Mt
2012	domestic_footprint	Recreation; other services	Exports fob (2)	GHG	0.0075858768145347	Mt
2012	domestic_footprint	Public services	Exports fob (2)	GHG	0.00675717664366356	Mt
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	GHG	0.3927845703244476	Mt
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	GHG	0.6350705036323882	Mt
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	GHG	1.3330605742145978	Mt
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	GHG	0.048181856681406496	Mt
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	GHG	13.674991402645718	Mt
2012	domestic_footprint	Transport equipment	Exports fob (2)	GHG	0.080302935631895	Mt
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	GHG	0.2834984988050886	Mt
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	GHG	0.007982135573664	Mt
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	HFC	46279.392313113894	t
2012	domestic_footprint	Business Services	Exports fob (2)	HFC	8014.825490226607	t
2012	domestic_footprint	Transport	Exports fob (2)	HFC	42223.23283686695	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	HFC	9141.97315164563	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	HFC	9698.7624983351	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	HFC	4973.673615152262	t
2012	domestic_footprint	Construction	Exports fob (2)	HFC	205.2105815416824	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	HFC	675.6462417822795	t
2012	domestic_footprint	Public services	Exports fob (2)	HFC	319.83300203514824	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	HFC	40773.144539353656	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	HFC	18586.54348075152	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	HFC	28682.73343428378	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	HFC	921.6439703375438	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	HFC	31625.680260029232	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	HFC	1070.7521113985667	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	HFC	3826.710110104808	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	HFC	125.46315183267856	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	N2O	132.62605542130433	t
2012	domestic_footprint	Business Services	Exports fob (2)	N2O	25.013810969077586	t
2012	domestic_footprint	Transport	Exports fob (2)	N2O	422.97198876321914	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	N2O	30.2051149754122	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	N2O	761.3969174061989	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	N2O	22.32395219434016	t
2012	domestic_footprint	Construction	Exports fob (2)	N2O	1.134247892228899	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	N2O	0.7852223517987028	t
2012	domestic_footprint	Public services	Exports fob (2)	N2O	1.0415164765788574	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	N2O	26.60908112909141	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	N2O	258.75982087694575	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	N2O	1128.374402671794	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	N2O	4.634803726599564	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	N2O	164.96807058527924	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	N2O	5.734546461680153	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	N2O	22.405937587565464	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	N2O	2.443980238368861	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	PFC	288.36888686661484	t
2012	domestic_footprint	Business Services	Exports fob (2)	PFC	182.65912297900314	t
2012	domestic_footprint	Transport	Exports fob (2)	PFC	1516.223034799165	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	PFC	158740.44260174668	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	PFC	565.1852666756213	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	PFC	1625.1597114094602	t
2012	domestic_footprint	Construction	Exports fob (2)	PFC	12.88287624316568	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	PFC	6.7449277073254095	t
2012	domestic_footprint	Public services	Exports fob (2)	PFC	4.616306976218124	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	PFC	20.222509779783593	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	PFC	90.31604850496832	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	PFC	172.36555931796485	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	PFC	190.21017295396985	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	PFC	2486.311501344513	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	PFC	375.07881333381073	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	PFC	67.84574083806098	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	PFC	25.681603583717497	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Exports fob (2)	SF6_NF3	783.0096390656662	t
2012	domestic_footprint	Business Services	Exports fob (2)	SF6_NF3	601.1335380108299	t
2012	domestic_footprint	Transport	Exports fob (2)	SF6_NF3	527.4365497444517	t
2012	domestic_footprint	Metal & metal products	Exports fob (2)	SF6_NF3	3451.095059978045	t
2012	domestic_footprint	Petroleum, chem & non-met	Exports fob (2)	SF6_NF3	1250.7007951959224	t
2012	domestic_footprint	Electrical & machinery	Exports fob (2)	SF6_NF3	826.5127976850409	t
2012	domestic_footprint	Construction	Exports fob (2)	SF6_NF3	7.362252140791558	t
2012	domestic_footprint	Recreation; other services	Exports fob (2)	SF6_NF3	15.786473939953527	t
2012	domestic_footprint	Public services	Exports fob (2)	SF6_NF3	13.6511952033007	t
2012	domestic_footprint	Electricity, gas & water	Exports fob (2)	SF6_NF3	3807.502867559161	t
2012	domestic_footprint	Agriculture, forestry & fishing	Exports fob (2)	SF6_NF3	247.53257955975914	t
2012	domestic_footprint	Food, beverages & tobacco	Exports fob (2)	SF6_NF3	496.57360381008505	t
2012	domestic_footprint	Other manufacturing & recycl.	Exports fob (2)	SF6_NF3	78.0533257821719	t
2012	domestic_footprint	Mining & quarrying	Exports fob (2)	SF6_NF3	2009.4719553994385	t
2012	domestic_footprint	Transport equipment	Exports fob (2)	SF6_NF3	136.4254156236578	t
2012	domestic_footprint	Wood, paper & publishing	Exports fob (2)	SF6_NF3	422.69425579937285	t
2012	domestic_footprint	Textiles & wearing apparel	Exports fob (2)	SF6_NF3	11.447736000470703	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Final consumption expenditure by government	Biomass CO2	6.014842805720353	kt
2012	domestic_footprint	Business Services	Final consumption expenditure by government	Biomass CO2	0.4012128160516814	kt
2012	domestic_footprint	Transport	Final consumption expenditure by government	Biomass CO2	9.682031786114747	kt
2012	domestic_footprint	Metal & metal products	Final consumption expenditure by government	Biomass CO2	0.0089531398949317	kt
2012	domestic_footprint	Petroleum, chem & non-met	Final consumption expenditure by government	Biomass CO2	0.5410987031193455	kt
2012	domestic_footprint	Electrical & machinery	Final consumption expenditure by government	Biomass CO2	0.0133781436217793	kt
2012	domestic_footprint	Construction	Final consumption expenditure by government	Biomass CO2	0.1859659717389931	kt
2012	domestic_footprint	Recreation; other services	Final consumption expenditure by government	Biomass CO2	5.107859194676489	kt
2012	domestic_footprint	Public services	Final consumption expenditure by government	Biomass CO2	245.90729197006362	kt
2012	domestic_footprint	Electricity, gas & water	Final consumption expenditure by government	Biomass CO2	0.6527302747796695	kt
2012	domestic_footprint	Agriculture, forestry & fishing	Final consumption expenditure by government	Biomass CO2	0.0	kt
2012	domestic_footprint	Food, beverages & tobacco	Final consumption expenditure by government	Biomass CO2	0.0562633766830024	kt
2012	domestic_footprint	Other manufacturing & recycl.	Final consumption expenditure by government	Biomass CO2	0.5092129163258097	kt
2012	domestic_footprint	Mining & quarrying	Final consumption expenditure by government	Biomass CO2	0.0023365185819364	kt
2012	domestic_footprint	Transport equipment	Final consumption expenditure by government	Biomass CO2	0.0303387872366162	kt
2012	domestic_footprint	Wood, paper & publishing	Final consumption expenditure by government	Biomass CO2	0.2242719362514638	kt
2012	domestic_footprint	Textiles & wearing apparel	Final consumption expenditure by government	Biomass CO2	0.0045893754465776	kt
2012	domestic_footprint	Wholesale, retail , Hospitality	Final consumption expenditure by government	CH4	135.3767544057	t
2012	domestic_footprint	Business Services	Final consumption expenditure by government	CH4	19.873600669580384	t
2012	domestic_footprint	Transport	Final consumption expenditure by government	CH4	114.4831062136329	t
2012	domestic_footprint	Metal & metal products	Final consumption expenditure by government	CH4	0.2740539356195964	t
2012	domestic_footprint	Petroleum, chem & non-met	Final consumption expenditure by government	CH4	29.13114411939289	t
2012	domestic_footprint	Electrical & machinery	Final consumption expenditure by government	CH4	0.4822568409701562	t
2012	domestic_footprint	Construction	Final consumption expenditure by government	CH4	5.394150793983514	t
2012	domestic_footprint	Recreation; other services	Final consumption expenditure by government	CH4	183.44412834112973	t
2012	domestic_footprint	Public services	Final consumption expenditure by government	CH4	6525.356078284051	t
2012	domestic_footprint	Electricity, gas & water	Final consumption expenditure by government	CH4	246.9061370197065	t
2012	domestic_footprint	Agriculture, forestry & fishing	Final consumption expenditure by government	CH4	0.0	t
2012	domestic_footprint	Food, beverages & tobacco	Final consumption expenditure by government	CH4	30.59263858348503	t
2012	domestic_footprint	Other manufacturing & recycl.	Final consumption expenditure by government	CH4	6.81489418052267	t
2012	domestic_footprint	Mining & quarrying	Final consumption expenditure by government	CH4	0.6410712420731258	t
2012	domestic_footprint	Transport equipment	Final consumption expenditure by government	CH4	0.8382140763684737	t
2012	domestic_footprint	Wood, paper & publishing	Final consumption expenditure by government	CH4	2.1545410097075886	t
2012	domestic_footprint	Textiles & wearing apparel	Final consumption expenditure by government	CH4	0.3340316170605121	t
2012	domestic_footprint	Wholesale, retail , Hospitality	Final consumption expenditure by government	CO2	33.15971474100424	kt
2012	domestic_footprint	Business Services	Final consumption expenditure by government	CO2	2.5952620828470145	kt
2012	domestic_footprint	Transport	Final consumption expenditure by government	CO2	201.49265940670327	kt
2012	domestic_footprint	Metal & metal products	Final consumption expenditure by government	CO2	0.1320352756685865	kt
2012	domestic_footprint	Petroleum, chem & non-met	Final consumption expenditure by government	CO2	18.87071008663291	kt
2012	domestic_footprint	Electrical & machinery	Final consumption expenditure by government	CO2	0.1546507583170646	kt
